Synsets,domain_x,nrdirhypers_x,nrhypos_x,nrpartrels_normalised_x,depthfromtopsynset_normalised_x,glosslength_normalised_x,minwordlength_x,nroflemmas_x,polyscore_max_x,vote_x,ngram_10y_mean,ngram_1y_mean,ngram_1y_max,ngram_5y_mean,ngram_5y_max,ngram_10y_max,ngram_20y_mean,ngram_20y_max,ngram_50y_mean,ngram_50y_max,ngram_100y_mean,ngram_100y_max,ngram_200y_mean,ngram_200y_max,ngram_400y_mean,ngram_400y_max,ngram_500y_mean,ngram_500y_max
Synset('cape.n.02'),garm,1,4,0.0,1.052836052836053,0.7435068894037312,4,2,10,b,1.8827826992988278e-05,1.8181591158850097e-05,1.293941207336502e-05,1.800674092085804e-05,1.3255354872399039e-05,1.5230553941592007e-05,2.079240074219039e-05,1.8905262038515502e-05,2.405266937095834e-05,2.6446217248121684e-05,2.5929885019522906e-05,3.056573075355118e-05,3.227197929362405e-05,4.836583713085929e-05,2.850620625147964e-05,0.00022967386757954955,2.681181577274581e-05,0.0009775171347428113
Synset('gymslip.n.01'),garm,1,0,0.0,1.1581196581196582,1.1235215217656382,7,1,1,nb,6.971410990153082e-09,4.193659419726714e-09,4.205702008874823e-09,6.127763960602402e-09,9.87902112892236e-09,1.0251387100312925e-08,5.280096588295926e-09,1.0251387100312925e-08,3.1701621287902925e-09,1.0251387100312925e-08,1.6390271294682878e-09,1.0251387100312925e-08,8.235907466482442e-10,1.0251387100312925e-08,4.128222944546062e-10,1.0251387100312925e-08,3.1834950014672513e-10,1.0251387100312925e-08
Synset('kerchief.n.01'),garm,1,5,0.0,0.9475524475524476,1.420924277527131,8,1,1,nb,4.750048509678932e-07,6.124337745827546e-07,6.587186831552572e-07,5.18151513251297e-07,6.587186831552572e-07,6.587186831552572e-07,3.972415784885592e-07,6.587186831552572e-07,2.8842933958428627e-07,6.587186831552572e-07,2.9909106863346685e-07,6.587186831552572e-07,3.9431601031136357e-07,7.566875468434375e-07,2.6510149483773473e-07,1.5372047812434175e-06,5.108322535657833e-07,0.0001555140916025266
Synset('puttee.n.01'),garm,1,0,0.0,0.9475524475524476,1.420924277527131,6,1,1,nb,1.0684846991714842e-08,1.2619465139529495e-08,1.577610042602373e-08,1.0839559600022327e-08,1.577610042602373e-08,1.577610042602373e-08,9.537009191467631e-09,1.577610042602373e-08,9.756239556431535e-09,2.315536928865214e-08,1.590420792333754e-08,8.302607801269346e-08,2.8551451533900583e-08,1.9840855447483818e-07,2.1055011578664126e-08,1.0101014140673215e-06,1.6236653159700605e-08,1.0101014140673215e-06
Synset('single-breasted_suit.n.01'),garm,1,0,3.613333333333333,0.9475524475524476,0.6278502621631508,20,1,1,nb,3.6850225093587596e-09,2.5268439562964318e-09,2.6044437717587243e-09,3.494283825252372e-09,5.166196803685352e-09,5.166196803685352e-09,3.091350191703717e-09,5.166196803685352e-09,2.1393182652933352e-09,5.166196803685352e-09,1.7996314613851793e-09,5.166196803685352e-09,9.178951398019196e-10,5.166196803685352e-09,4.6009207755657317e-10,5.166196803685352e-09,3.5480177519266505e-10,5.166196803685352e-09
Synset('pinstripe.n.01'),garm,1,0,0.0,0.9475524475524476,0.7930740153639799,9,1,3,nb,1.47713664572729e-07,1.1882101969007408e-07,1.2115284953040373e-07,1.4053441388384158e-07,1.762950230244087e-07,1.7878028302220628e-07,1.2325916585810758e-07,1.7878028302220628e-07,8.24611840836061e-08,1.7896547080398229e-07,4.5079622706374765e-08,1.7896547080398229e-07,2.2679487628444416e-08,1.7896547080398229e-07,1.1368022477100567e-08,1.7896547080398229e-07,8.766494256379477e-09,1.7896547080398229e-07
Synset('business_suit.n.01'),garm,1,2,0.0,0.9475524475524476,0.8426411413242287,13,1,1,nb,3.5722496249945834e-07,2.914975567591682e-07,3.010455884577823e-07,3.500994362563385e-07,4.624388907359389e-07,4.624388907359389e-07,2.976752129024178e-07,4.624388907359389e-07,1.8368677078730316e-07,4.624388907359389e-07,1.2250830618738484e-07,4.6700710321090355e-07,6.681295655885298e-08,4.6700710321090355e-07,3.354478411511109e-08,4.6700710321090355e-07,2.586818928876836e-08,4.6700710321090355e-07
Synset('double-breasted_suit.n.01'),garm,1,0,3.613333333333333,0.9475524475524476,0.594805511522985,20,1,1,nb,3.514104934316203e-08,2.2800094257036108e-08,2.3279719485458372e-08,3.057372340483274e-08,4.312656187721586e-08,4.7292399329990076e-08,3.2433848876475424e-08,4.7292399329990076e-08,2.1708041586521176e-08,4.7292399329990076e-08,1.573153369095789e-08,4.7292399329990076e-08,7.96110376336849e-09,4.7292399329990076e-08,3.990478444980215e-09,4.7292399329990076e-08,3.077272800840512e-09,4.7292399329990076e-08
Synset('turtleneck.n.01'),garm,2,0,3.613333333333333,0.9475524475524476,0.8591635166443117,6,3,4,nb,4.2352832551959745e-06,4.130859012629884e-06,4.1660983889357794e-06,4.068743310455443e-06,4.1660983889357794e-06,4.2211917161694146e-06,4.42381606179016e-06,4.736618699041628e-06,4.006537613698275e-06,4.992846051266042e-06,3.4458701961586906e-06,4.992846051266042e-06,3.263242719485125e-06,4.992846051266042e-06,2.901418668944515e-06,2.6453189093444962e-05,2.8349556777722514e-06,6.479621515609324e-05
Synset('pullover.n.01'),garm,1,1,0.0,0.9475524475524476,0.8591635166443117,8,2,1,nb,2.9452874629244547e-07,2.304696458763772e-07,2.3381074676365188e-07,2.7489853094443223e-07,3.572695952414051e-07,3.68857035581982e-07,2.57451534877149e-07,3.7078298853465697e-07,1.8987844311765104e-07,3.7078298853465697e-07,1.3598992857940782e-07,3.7078298853465697e-07,6.928038077939936e-08,3.7078298853465697e-07,3.533129752549251e-08,3.7078298853465697e-07,4.991975691212783e-08,1.009555398923112e-05
Synset('jerkin.n.01'),garm,1,0,0.0,1.1581196581196582,1.5200585294476283,6,1,1,nb,2.473751297138449e-07,2.7162909321809536e-07,2.8955796960161706e-07,2.5936652936486837e-07,2.8955796960161706e-07,2.8955796960161706e-07,1.8614391450455514e-07,2.8955796960161706e-07,1.15230836019023e-07,2.8955796960161706e-07,1.0849010495473371e-07,2.8955796960161706e-07,1.9610976292413612e-07,8.735111212132551e-07,2.5663211797760916e-07,5.289542059472296e-06,3.5619329038291896e-07,2.2457452359958552e-05
Synset('leotard.n.01'),garm,1,0,0.0,0.8422688422688422,3.750579197658822,7,4,1,b,2.1957786739583052e-07,2.079734444833392e-07,1.668261866427656e-07,2.2810546860575764e-07,1.6934071345175994e-07,1.6934071345175994e-07,1.825564872746073e-07,1.6934071345175994e-07,1.2890811189026232e-07,2.1088665835833353e-07,7.111368989832603e-08,2.1088665835833353e-07,4.371607544891511e-08,2.1088665835833353e-07,2.3613518161190923e-08,3.553400063083245e-07,1.8209655351226078e-08,3.553400063083245e-07
Synset('tank_top.n.01'),garm,1,0,0.0,0.9475524475524476,2.0983416656505303,8,1,1,nb,7.66844157789654e-07,7.707097040565714e-07,7.965693384903716e-07,9.0461774486054e-07,1.025779738483834e-06,1.025779738483834e-06,5.212177738723681e-07,1.025779738483834e-06,2.591326428958527e-07,1.0281255771182884e-06,1.6721036061207994e-07,1.0305948809907761e-06,8.921506030120834e-08,1.0305948809907761e-06,4.665219820872489e-08,1.0305948809907761e-06,3.597602208018977e-08,1.0305948809907761e-06
Synset('surcoat.n.02'),garm,1,0,0.0,1.1581196581196582,0.5617607608828191,7,1,2,nb,1.2660334246617955e-07,1.3272924420659749e-07,1.3681674726484516e-07,1.316208421327699e-07,1.4760037592154163e-07,1.4760037592154163e-07,9.818643315326998e-08,1.4760037592154163e-07,6.242281548580187e-08,1.4760037592154163e-07,6.202911777811375e-08,1.4760037592154163e-07,1.3442652449403012e-07,5.495669768151856e-07,1.9327605694014467e-07,1.4887183624523459e-05,1.5396901460468024e-07,1.4887183624523459e-05
Synset('string_tie.n.01'),garm,1,0,0.0,1.052836052836053,0.7104621387635653,10,1,1,nb,3.29176524422275e-08,2.6300979172333427e-08,2.8193092305173195e-08,3.1520202448120926e-08,4.234856376683638e-08,4.261675101702167e-08,2.958334157537614e-08,4.261675101702167e-08,2.263715331089739e-08,4.261675101702167e-08,1.8420529019754035e-08,4.275763283712042e-08,1.0230019953247971e-08,4.275763283712042e-08,5.130980270995898e-09,4.275763283712042e-08,3.956775170517991e-09,4.275763283712042e-08
Synset('miniskirt.n.01'),garm,1,0,0.0,0.9475524475524476,0.2974027557614925,4,2,2,nb,7.834983653400649e-06,7.25522489830599e-06,7.28339996669547e-06,7.69763705795364e-06,8.084629655513709e-06,8.084629655513709e-06,7.603230700476124e-06,8.084629655513709e-06,7.43652247537597e-06,9.09996890641196e-06,4.219481565080055e-06,9.09996890641196e-06,2.3918474234202815e-06,9.09996890641196e-06,3.168324503345764e-06,1.2959692867298145e-05,3.020037605062973e-06,6.541505717905238e-05
Synset('bulletproof_vest.n.01'),garm,2,0,0.0,0.9475524475524476,0.8261187660041458,16,1,1,nb,1.002685084860001e-07,1.0761875490761241e-07,1.1814446443381144e-07,1.0950847630549394e-07,1.1814446443381144e-07,1.1814446443381144e-07,8.565054084493558e-08,1.1814446443381144e-07,4.826308952345175e-08,1.1826939688708293e-07,2.572999139097143e-08,1.1826939688708293e-07,1.2954251616383821e-08,1.1826939688708293e-07,8.785713690081265e-09,9.192666148294393e-07,6.775136903312668e-09,9.192666148294393e-07
Synset('izar.n.01'),garm,1,0,0.0,0.9475524475524476,2.4287891720521886,4,1,1,nb,2.968165267231376e-08,5.7586118588914825e-08,6.698189858322934e-08,4.368101778201572e-08,8.948514962359155e-08,8.948514962359155e-08,2.7066314057746934e-08,8.948514962359155e-08,1.4808958256500979e-08,8.948514962359155e-08,1.2726742238037567e-08,8.948514962359155e-08,1.2593904872974164e-08,8.948514962359155e-08,9.700979376913861e-09,2.7963878324044344e-07,7.480947557966265e-09,2.7963878324044344e-07
Synset('duffel_coat.n.01'),garm,1,0,0.0,1.052836052836053,1.173088647725887,11,2,1,nb,5.249126659912456e-08,4.703398199384923e-08,3.221970223954429e-08,5.193245591547657e-08,3.32121388169071e-08,4.1067050204901534e-08,3.834997102866722e-08,4.1067050204901534e-08,2.359843349904053e-08,4.1067050204901534e-08,1.5293359130481785e-08,4.177145932621196e-08,8.214704855246478e-09,4.113749111495091e-08,4.300796403541301e-09,4.113749111495091e-08,3.3165756881155037e-09,4.113749111495091e-08
Synset('raincoat.n.01'),garm,1,4,0.0,1.052836052836053,0.3634922570418241,8,2,4,nb,1.9499270707192617e-06,1.7552645577012527e-06,1.1596003659519738e-06,1.8940787714546066e-06,1.2698394726839979e-06,1.3653895649667902e-06,1.8226658786173255e-06,1.3710563111501983e-06,1.6674873269841806e-06,1.3800675588981903e-06,2.27661081069263e-06,3.7604208671382366e-06,1.7279632653155768e-06,3.7604208671382366e-06,8.787482258611322e-07,3.7604208671382366e-06,9.26017793093039e-07,0.00012494533439166844
Synset('macintosh.n.02'),garm,1,1,3.613333333333333,1.1581196581196582,0.7765516400438971,3,4,2,nb,2.0067680877033922e-05,1.5655225100497105e-05,1.223122899318696e-05,1.8310331588056172e-05,1.5871556797719677e-05,1.8836116737475095e-05,2.011050109655225e-05,1.8836116737475095e-05,1.7037677542418386e-05,1.8836116737475095e-05,1.3057237056778535e-05,1.8836116737475095e-05,1.1074175950169662e-05,2.0425670300028287e-05,1.0332118055464391e-05,0.00035029868013225496,9.282369995724644e-06,0.0005006771971238777
Synset('windsor_tie.n.01'),garm,1,0,0.0,1.052836052836053,0.5617607608828191,11,1,1,nb,1.8008511597979802e-09,2.9209679119901466e-09,3.218354208134322e-09,2.084996733713503e-09,3.254515490436205e-09,3.254515490436205e-09,1.6291326629325726e-09,3.254515490436205e-09,1.6938548002945964e-09,3.6386655632991705e-09,3.7437480085884585e-09,1.1322435267135944e-08,2.242399758105286e-09,1.1322435267135944e-08,1.1298432910889027e-09,1.1322435267135944e-08,8.71282999474327e-10,1.1322435267135944e-08
Synset('stole.n.01'),garm,1,0,0.0,0.9475524475524476,0.7930740153639799,5,1,4,nb,7.573496698786254e-06,8.806323251064896e-06,8.808271786620026e-06,8.448133466269306e-06,9.093907124224643e-06,9.093907124224643e-06,6.000794008238179e-06,9.093907124224643e-06,3.835943176381186e-06,9.093907124224643e-06,3.276976367110725e-06,9.093907124224643e-06,4.406004646652244e-06,9.093907124224643e-06,4.726510180406572e-06,1.1028380811239913e-05,4.644923909352245e-06,6.664889224339277e-05
Synset('dolman.n.02'),garm,1,0,3.613333333333333,1.052836052836053,0.5782831362029021,6,1,2,nb,8.339368224257787e-08,8.432158260518463e-08,9.204354611824783e-08,8.752356984535285e-08,1.0045462250918291e-07,1.0045462250918291e-07,8.040313155742242e-08,1.0045462250918291e-07,8.197389866142185e-08,1.2004883043204018e-07,1.1595431897553033e-07,2.6800734076459776e-07,1.4342825704313903e-07,4.884653668213446e-07,1.603955094963972e-07,6.812085757701425e-06,1.557461339267323e-07,6.812085757701425e-06
Synset('corset.n.01'),garm,1,1,0.0,1.052836052836053,0.6939397634434825,5,3,17,b,9.374906281581472e-06,9.227674254042029e-06,6.871985618772669e-06,9.495121400545278e-06,7.566220489252373e-06,7.570365568199122e-06,8.658483516959287e-06,7.570365568199122e-06,7.016293851867887e-06,7.570365568199122e-06,6.555993084931618e-06,7.588773234701307e-06,6.619527776455897e-06,7.570365568199122e-06,6.735919888763136e-06,2.522971726648393e-05,6.27028855293656e-06,8.424194311373867e-05
Synset('hug-me-tight.n.01'),garm,1,0,0.0,1.1581196581196582,0.3800146323619071,12,1,1,nb,1.081372403238296e-09,1.4091269054383737e-09,1.759648052268581e-09,1.3535605529931456e-09,1.9474195589452847e-09,1.9474195589452847e-09,8.666801985074677e-10,1.9474195589452847e-09,6.900834251119482e-10,1.9474195589452847e-09,1.185537581505795e-09,3.758513555940368e-09,7.885935108175151e-10,4.212426407690373e-09,3.952800390880811e-10,4.212426407690373e-09,3.048217224506164e-10,4.212426407690373e-09
Synset('roll-on.n.02'),garm,1,0,0.0,1.052836052836053,0.8261187660041458,7,1,2,nb,3.727605141223833e-08,2.6197045858988854e-08,2.7028450866328768e-08,3.437743353873479e-08,4.6259590047448285e-08,4.6259590047448285e-08,4.596332518906819e-08,7.539130308931163e-08,1.005232379507386e-07,2.8596334056274486e-07,7.521846902950704e-08,2.8596334056274486e-07,3.815986826322102e-08,2.8596334056274486e-07,1.914944955259745e-08,2.8596334056274486e-07,1.6566454338955523e-08,9.356269856652943e-07
Synset('sack.n.05'),garm,1,0,0.0,1.1581196581196582,0.6113278868430679,4,2,13,nb,5.7232673979220785e-06,5.65141701399513e-06,5.807771742638579e-06,5.855269317806115e-06,6.258717149876247e-06,6.258717149876247e-06,5.002715906432498e-06,6.285786966486739e-06,3.7692341733025572e-06,6.285786966486739e-06,3.9670498949772145e-06,6.285786966486739e-06,4.255305465146523e-06,6.504336655055454e-06,4.754591194390605e-06,3.895446116075618e-05,4.3240634194077475e-06,4.587997682392597e-05
Synset('tippet.n.01'),garm,1,0,0.0,1.1581196581196582,1.6357151566882089,6,1,1,nb,1.4094078746509162e-07,1.3633217726960467e-07,1.387005540420816e-07,1.4528819492857595e-07,1.6254888823841185e-07,1.6254888823841185e-07,1.303223549631305e-07,1.6254888823841185e-07,9.84600822637999e-08,1.6254888823841185e-07,9.010708550138968e-08,1.6254888823841185e-07,1.718999372826119e-07,5.376417065994232e-07,2.392890683080138e-07,4.5034059610316035e-06,6.173340901822072e-07,0.0002166221383959055
Synset('babushka.n.01'),garm,1,0,0.0,1.1581196581196582,1.6026704060480428,8,1,1,nb,8.443370230254937e-08,7.946960996207952e-08,9.081687932233073e-08,8.140175739949444e-08,9.081687932233073e-08,1.0681631534836811e-07,7.543404158459412e-08,1.0681631534836811e-07,5.086942644404262e-08,1.0681631534836811e-07,3.530048499963335e-08,1.0681631534836811e-07,1.9123168506291944e-08,1.0681631534836811e-07,9.595325024630329e-09,1.0681631534836811e-07,7.399471797839926e-09,1.0681631534836811e-07
Synset('dressing_sack.n.01'),garm,1,0,0.0,1.1581196581196582,0.7104621387635653,13,2,1,nb,9.940242552686218e-10,1.7369151499024849e-09,1.3018062183789425e-09,1.1973426012242456e-09,1.3018062183789425e-09,1.3018062183789425e-09,9.762014495373617e-10,2.422925637901585e-09,8.238058540752047e-10,2.422925637901585e-09,1.454850510483566e-09,6.978009281510822e-09,2.4777812711870862e-09,1.9956153174405244e-08,1.2419801384254473e-09,1.9956153174405244e-08,9.5775776059347e-10,1.9956153174405244e-08
Synset('maillot.n.01'),garm,1,0,0.0,0.9475524475524476,0.5287160102426534,7,2,2,nb,5.5676891624889535e-08,6.36248537674855e-08,6.536362018305653e-08,5.613295590845002e-08,6.536362018305653e-08,6.536362018305653e-08,5.218255915336497e-08,6.536362018305653e-08,4.577391895845458e-08,6.536362018305653e-08,3.726651860641611e-08,6.536362018305653e-08,3.9150446996861124e-08,2.9611568752585526e-07,2.3065933439677106e-08,2.9611568752585526e-07,1.7787383287135615e-08,2.9611568752585526e-07
Synset('topper.n.05'),garm,1,0,0.0,1.052836052836053,0.3304475064016583,6,1,6,nb,3.5719787753892135e-07,4.758579583707956e-07,5.243546792321752e-07,3.89964842713771e-07,5.243546792321752e-07,5.243546792321752e-07,3.2663874252999593e-07,5.243546792321752e-07,2.7825171105784066e-07,5.243546792321752e-07,2.9446941248877046e-07,7.257853233966216e-07,1.873377404352874e-07,7.257853233966216e-07,1.153713605832845e-07,7.93519802755327e-07,9.266656319095521e-08,1.1918922382392338e-06
Synset('mantilla.n.01'),garm,1,0,0.0,0.9475524475524476,0.4626265089623216,8,1,2,nb,1.0121601958840659e-07,1.3493236927786256e-07,1.3738512194549912e-07,1.1168089804336478e-07,1.376892395377194e-07,1.376892395377194e-07,9.300171530906326e-08,1.376892395377194e-07,7.243183551144786e-08,1.376892395377194e-07,7.586955486385302e-08,1.491867276381953e-07,1.308999839518561e-07,5.483366702918602e-07,7.030443405061213e-08,5.483366702918602e-07,5.702632328580046e-08,1.4616100543207722e-06
Synset('chemise.n.01'),garm,1,0,3.613333333333333,0.9475524475524476,0.5452383855627362,4,5,26,nb,7.17592106956776e-05,6.881751477205711e-05,4.580614267979399e-05,7.189769313035536e-05,5.2512538104565465e-05,5.2512538104565465e-05,6.84348659998335e-05,5.2512538104565465e-05,6.476152333590816e-05,5.277904580225368e-05,5.340292264739025e-05,5.277904580225368e-05,3.502530564672655e-05,5.277904580225368e-05,2.524407744361099e-05,0.0001979604257940082,2.5095413959892853e-05,0.00042988191125914454
Synset('panty_girdle.n.01'),garm,1,0,0.0,1.1581196581196582,0.9417753932447264,12,1,1,nb,3.711515105669916e-09,2.455244695054315e-09,2.4951285482188723e-09,3.1496619057093853e-09,4.969474276528274e-09,7.147975544796736e-09,3.320899084659675e-09,7.175257894787013e-09,3.4663613888985534e-09,9.375627829655286e-09,3.359826267071348e-09,1.085800771516432e-08,1.6882709103194337e-09,1.085800771516432e-08,8.462405311077461e-10,1.085800771516432e-08,6.525816403350119e-10,1.085800771516432e-08
Synset('foundation_garment.n.01'),garm,1,3,0.0,0.9475524475524476,1.1400438970857212,10,2,7,nb,4.896478344589921e-05,4.559617206167238e-05,4.716992953035515e-05,4.683708662844323e-05,4.958814741939932e-05,5.672928546118783e-05,6.839835211302799e-05,0.00012146526808010094,7.76945865603051e-05,0.00014920375883775705,6.485211751440883e-05,0.00014920375883775705,5.511421079735401e-05,0.00014920375883775705,6.480355024269856e-05,0.00016735608369344845,5.720918131210813e-05,0.0003115602085017599
Synset('chiton.n.01'),garm,1,0,0.0,1.1581196581196582,0.8922082672844774,6,1,2,nb,1.0942636724015581e-07,1.1990914305926026e-07,1.3265485154789758e-07,1.088359585417938e-07,1.3265485154789758e-07,1.363944566179498e-07,1.227599707601509e-07,2.0393565236531686e-07,1.6410049478835443e-07,3.0672091200223406e-07,1.852667104840497e-07,4.0647182530939574e-07,2.2572590291956693e-07,1.1161387845071147e-06,1.3496958320172107e-07,2.6381521820439957e-06,1.0408231319978875e-07,2.6381521820439957e-06
Synset('garment.n.01'),garm,1,271,65.03999999999999,0.736985236985237,0.3634922570418241,7,1,2,nb,5.430735435332033e-06,5.998379279503752e-06,6.538414140777604e-06,5.777795138328656e-06,6.538414140777604e-06,6.538414140777604e-06,5.3634240008413434e-06,6.556357078579822e-06,5.083002332852274e-06,6.607291240356972e-06,5.7167305840354575e-06,9.007115778558727e-06,5.972763185916921e-06,9.007115778558727e-06,7.992009720645488e-06,3.5788779769063694e-05,8.603913012058667e-06,0.0001608557504368946
Synset('neckcloth.n.01'),garm,1,0,0.0,1.052836052836053,0.4295817583221558,5,2,27,nb,6.126345691499905e-05,4.937951590022749e-05,5.0851232572313165e-05,5.45561015682002e-05,6.215517169039231e-05,8.336773953487864e-05,8.166569589471284e-05,0.0001160743711352552,9.976002100300578e-05,0.00012085030857633683,0.00015499953863946272,0.0003309374937998655,0.00015046985315142342,0.0003309374937998655,9.463527663926616e-05,0.0003309374937998655,7.994036419370561e-05,0.0006793898064643145
Synset('haik.n.01'),garm,1,0,0.0,0.8422688422688422,1.6687599073283743,4,2,1,nb,4.7673192112397296e-08,6.396336865721608e-08,5.940554359540329e-08,4.705425649120798e-08,5.988744694596093e-08,7.355659042973528e-08,4.689946787542066e-08,7.355659042973528e-08,4.449836659170101e-08,7.355659042973528e-08,3.8072713659960166e-08,1.4001530468377155e-07,4.5036598611713224e-08,1.6948578945852333e-07,3.770282228065789e-08,6.14881912497367e-07,2.9074676412584256e-08,6.14881912497367e-07
Synset('coat.n.01'),garm,1,53,14.453333333333331,0.9475524475524476,1.4374466528472136,4,1,6,b,2.7261308492721913e-05,2.893957187666274e-05,2.9869517334191187e-05,2.8657117345195122e-05,3.0143223909817607e-05,3.0143223909817607e-05,2.2395055945404845e-05,3.0143223909817607e-05,1.6629111242166926e-05,3.0143223909817607e-05,1.788326786623321e-05,3.0206980952129925e-05,2.011795737432104e-05,3.0143223909817607e-05,1.8696639469134426e-05,0.0001209444562846329,1.745838418810964e-05,0.00022311850625555962
Synset('overskirt.n.01'),garm,1,0,0.0,0.9475524475524476,0.6278502621631508,9,1,1,nb,3.215458613196256e-08,3.1372943617991034e-08,3.269264026162233e-08,3.187891700502191e-08,3.615202409656959e-08,4.012489474014558e-08,2.6487676046233187e-08,4.012489474014558e-08,2.1684215424753228e-08,4.012489474014558e-08,1.9980214417845717e-08,4.072964121526468e-08,2.5561587599938393e-08,2.2921417475174621e-07,1.2859776564434818e-08,2.2921417475174621e-07,9.916866158343003e-09,2.2921417475174621e-07
Synset('hair_shirt.n.01'),garm,1,0,0.0,0.9475524475524476,1.404401902207048,10,1,1,nb,4.898079784063849e-08,4.499660938295236e-08,4.522555191455169e-08,4.659531249728843e-08,5.254214485717057e-08,5.938168662344978e-08,4.408105712923261e-08,5.938168662344978e-08,3.4230232666056375e-08,5.938168662344978e-08,3.358930346419326e-08,5.938168662344978e-08,3.720532802399527e-08,8.84240876075637e-08,2.9549308894217706e-08,3.857038421983816e-07,2.7503515582333272e-08,2.4525552362320013e-06
Synset('brassiere.n.01'),garm,2,1,3.613333333333333,0.8422688422688422,0.8922082672844774,3,3,1,b,4.552489173404904e-06,4.74374883141504e-06,5.225146651355317e-06,5.070429715000231e-06,5.595457963636363e-06,5.595457963636363e-06,3.395896489799015e-06,5.595457963636363e-06,2.1463025116448703e-06,5.595457963636363e-06,1.4291803887719407e-06,5.595457963636363e-06,1.0160834145070084e-06,5.595457963636363e-06,1.46127762300481e-06,7.54359716665931e-05,1.498538092617323e-06,7.54359716665931e-05
Synset('robe.n.01'),garm,1,4,0.0,0.8422688422688422,0.4130593830020729,4,1,4,b,7.666548964638507e-06,8.735666312986723e-06,8.86750353856769e-06,8.174337340941898e-06,8.86750353856769e-06,8.86750353856769e-06,6.229058314488611e-06,8.86750353856769e-06,4.058549749277286e-06,8.86750353856769e-06,3.4106655659990742e-06,8.890547281481531e-06,4.826395647539393e-06,9.842979153518172e-06,6.7132933980673854e-06,3.208083217032254e-05,6.479929193868263e-06,0.00013329778448678553
Synset('tunic.n.02'),garm,1,6,0.0,1.052836052836053,1.173088647725887,5,1,2,b,2.625228820430824e-06,2.604988708299061e-06,2.726072125369683e-06,2.746921027529936e-06,3.0957732874981048e-06,3.071043238378479e-06,2.089753865487323e-06,3.0957732874981048e-06,1.333578957276332e-06,3.0957732874981048e-06,1.119918014843931e-06,3.0957732874981048e-06,1.3240766621809197e-06,3.0957732874981048e-06,8.889985157211429e-07,3.0957732874981048e-06,7.357510064704719e-07,9.054567271959968e-06
Synset('neckwear.n.01'),garm,1,12,0.0,0.8422688422688422,0.6608950128033166,8,1,1,nb,2.657287745084679e-08,2.6739567005051867e-08,2.824492129072098e-08,2.6263949348681592e-08,3.539791570972284e-08,3.554743172040631e-08,5.235646706491528e-08,1.0150695217703287e-07,7.980317464299426e-08,1.520930679177468e-07,1.6172946354385335e-07,5.290040112626571e-07,1.2666071169713748e-07,5.430163483310935e-07,6.358562706531361e-08,5.430163483310935e-07,5.4281577208037284e-08,2.080693548123236e-06
Synset('white_tie.n.01'),garm,1,0,0.0,1.1581196581196582,0.8591635166443117,9,1,2,nb,1.0113316405536597e-07,1.1022355689283003e-07,1.237077474902648e-07,1.0631612906708554e-07,1.2479258593156572e-07,1.2479258593156572e-07,8.439279946299244e-08,1.2479258593156572e-07,6.742576676509046e-08,1.2479258593156572e-07,6.739783399757162e-08,1.250818761899808e-07,5.6120775243287775e-08,1.2479258593156572e-07,2.8656784943162144e-08,1.2479258593156572e-07,2.2098789927323115e-08,1.2479258593156572e-07
Synset('buckskins.n.01'),garm,1,0,0.0,1.052836052836053,0.4130593830020729,9,1,3,nb,8.729005013757335e-08,7.569809323815235e-08,8.081924884884018e-08,9.0201540385119e-08,1.2059554732601896e-07,1.2059554732601896e-07,8.048591391246738e-08,1.2059554732601896e-07,6.296096204307454e-08,1.2059554732601896e-07,5.7392750247567484e-08,1.430846108263495e-07,5.7577428723925e-08,1.800524227490996e-07,3.712631915488896e-08,1.8858993371395627e-06,3.83373672610116e-08,5.04777699461556e-06
Synset('slack_suit.n.01'),garm,1,1,0.0,0.9475524475524476,0.8756858919643945,10,1,1,nb,2.6130152587132793e-09,1.944026439826274e-09,2.0973542902424924e-09,2.7601592863154187e-09,6.944917085860425e-09,6.944917085860425e-09,2.305474890361227e-09,6.944917085860425e-09,1.9379754625008648e-09,7.006649684060395e-09,3.747601060576212e-09,3.726232566947374e-08,1.896513624160603e-09,3.726232566947374e-08,1.1328580170179676e-09,7.307682636792379e-08,8.73607816969625e-10,7.307682636792379e-08
Synset('shawl.n.01'),garm,1,2,0.0,1.052836052836053,1.3383124009267162,5,1,1,b,2.3477003659102347e-06,2.808488773098361e-06,3.018861249870497e-06,2.5684808899010627e-06,3.018861249870497e-06,3.018861249870497e-06,1.9221601235130947e-06,3.018861249870497e-06,1.2936928140514765e-06,3.018861249870497e-06,1.178736028353146e-06,3.018861249870497e-06,1.8172055456552664e-06,3.932809320872366e-06,9.622428505145955e-07,3.932809320872366e-06,7.557250378811617e-07,5.032256922277156e-06
Synset('pallium.n.04'),garm,1,0,0.0,1.052836052836053,0.7104621387635653,7,1,4,nb,1.2164052779181392e-07,1.1187694459735553e-07,1.2214059808002276e-07,1.323586720225478e-07,2.7133964675130073e-07,2.7133964675130073e-07,1.1427941630041498e-07,2.7133964675130073e-07,9.565746510366644e-08,2.7133964675130073e-07,1.1933798008755611e-07,3.2904772595543363e-07,2.0321854960554297e-07,5.882913161059378e-07,2.162290453709848e-07,2.7514882390278217e-06,4.0355096453307345e-07,6.541505717905238e-05
