index,CHILDES_Count
littlest,3
digger's,4
°e,2
fronts,1
jail,2
tender,2
teddybear's,3
how've,1
babama_ma,1
argument,1
mr_grumpy,2
nurseries,2
din_dins,4
sarbaby,1
tightened,2
overnight,1
mr_dustbin_man,2
hopscotch,1
knowing,3
serve,1
splinters,1
reached,2
glen,4
stephen's,2
onionrings,1
dabbaxxx,1
wheelbarrows,2
sam's,1
stores,5
handkerchief,3
fozzie_bear,2
ocean,3
kangaroos,3
mopping,1
backtofront,1
click^click,3
bringed,2
fallin,1
wanna↓,1
ugly,7
advice,3
frances,2
glennis,3
canceled,3
mich,2
whipping,2
alcohol,1
diversion,2
carries,1
swingabout,1
goodie,2
suds,2
dust,9
skirts,1
hope's,1
scottentot,1
dancingschool,2
poundstretcher,1
hitch,2
ale,1
practising,1
plates°,1
maintain,1
sarah'll,3
margie's,1
wein,2
jabberwock,1
newer,1
oldsmobile,1
springs,1
↑every,1
mayonnaise,2
spuddy,3
cole,1
⁎like,1
wellington,1
miss_splendid,2
mee,1
thunder's,1
spinner,1
interchangeably,2
bathrobe,2
girl▔,1
among,3
december's,1
adding,1
nockwon,1
cracks,1
frothed,1
hans,1
bababababy,1
fisher_price,2
paddies,1
poodi,1
emu,1
letterland,3
tore,1
yum↑my,1
punchball,1
sytle,1
⁎hhh⁎,2
bead,3
melanie's,1
moody,1
aye↓e↑e,1
a↑o↑w,2
slot,1
gallopy,2
slope,3
tweet^tweet^tweet,3
snake's,2
↑sweetie,1
extrovert,1
wink,2
baasheeps,1
gradually,2
lookay,2
eoi's,2
dorm,1
screech,1
rick,1
farming,1
dropsies,1
hint,1
sieves,1
whoppers,1
felix,1
wugs,2
incubate,1
little_juan,1
nothing'll,1
everton,1
biueeaaa,1
bofe,1
cheque,5
chef,1
winned,1
pokeman,3
guttering,1
thomas_the_tank_engine,13
cleaner,5
restaurant,5
bumble_bee,4
brownies,1
po_pat,4
supported,1
coins,1
bobba,2
honeymoon,1
drip,5
⁎mas⁎ic,1
lucy's,6
granny_sadie's,2
sketchin',1
hiring,1
experience,1
bleached,2
whoo-i-whooop,1
savage,1
ballpark,1
suspected,1
bung,1
sub,1
chewee,1
ferociousaurus,1
flexible,1
huts,1
whooee,2
wheelies,2
avoid,3
tonto's,2
stripey,3
kow,1
peter_jo,1
fetish,3
gavin,1
dadd,1
licence,1
fireplaces,1
queries▔,1
obstacle,1
symbol,1
uncle_john's,2
little_miss_star,1
bloo,2
worrier,1
pip,2
blowed,1
tressa,6
nurseryrhymes,1
slob,1
royal,2
flobbillie,1
opinion,1
forming,1
bo↓ow,1
hatbox,1
cereals,1
glug^glug^glug,3
brookvale_avenue,2
mary_poppins,2
lapland,1
backyard,1
soft°,1
imprisoned,2
kent's,4
session,2
ici,1
parrots,3
righto,4
corrs,1
ruffy_cat,1
guggle,1
hardly,8
shaved,1
mulberrybush,1
manner,4
grade,2
teenager,1
showtime,1
birt,1
majesty,2
jimbee,1
loaded,3
blablablablablablabla,1
mucked,3
pure,2
butterflies,6
mousie's,1
chests,2
zippy,1
domestic,1
∇she,1
edgy,1
hanged,1
spoiled,1
behaved,1
class_one_f,1
really,1
holds,2
goosey,1
turkeys,1
molly's,2
underwear,2
▔does,1
shine,4
tighter,2
those'll,1
trolleys,3
broking,1
jackie's,2
livers,1
grunter,1
brief-case,1
london,12
↑mmhhmmmya,1
°yeah,1
neighbors,2
saras,1
fully,2
ordered,1
vomit,5
joys,1
natal,1
customers,1
⁎aya⁎,1
quarters,2
ostrich,1
sudocrem,1
cleo,2
gravity,1
michelle_peters,1
macgorie,2
peter_pan,1
hedgehog,9
botanics,1
wellies,4
nipper,1
h°,3
brookvale's,1
pippa,1
justin,5
ironed,1
forties,1
uhbluhbluh,1
dis,1
winds,1
butch,3
ohe,1
plonk,1
barney's,1
pride,1
shoppings,1
rightie,4
argued,1
↑el↓la's,1
handfuls,2
granna,1
mans,1
darling°,1
shredded,1
d↑oh,2
coverie,3
°eh°,1
rinny,6
rustle,1
spur,1
stewart,1
↓mike,1
rarararara,1
dit,1
examined,1
sally_henny_penny,1
pickle's,1
mmwont,1
inconsistent,1
dutch_baby's,2
p_c_plod,1
clues,2
scrunching,1
horise,1
systematically,1
cumpet,1
womble,1
tweet-tweet-tweet-tweet-tweet-tweet,1
roughly,2
movies,1
bitten,4
shaggy's,1
dodi,1
ada_ada,1
can't_tell_boy,1
°there°,1
kidney's,1
rumble_been,1
bury,3
mondays,1
memories,1
auburny,1
jo_peter_anne,1
rice_crispies,2
toddler,1
scraggy,1
ma-ma-ma-ma,1
snore,3
aw↓ay°,1
prints,2
↑paintin,1
departure,1
dldld_dldld_dldld_dldld_dldld_dldld_dldld_dldl_duh,1
york,6
cris,1
dingaling,3
whispers,1
grandpa_harris's,1
↑dum,1
childminder,5
single,3
belonged,1
mulberry,2
spoonful,2
yii_ay_ay,1
shaun's,1
u↑↓mum,1
↑it,2
direction,2
flagging,1
mic,2
dovie,1
graves,1
billy_bones,1
echo,1
adoption,2
reddie,1
loop,3
lottery,1
rhys's,1
longest,1
brumm^brumm,6
pb,1
blondie,2
teacher's,2
poor_sally,3
tripod,2
bathe,2
quacks,1
clatter,2
pauper,1
nghe,1
jacks,1
dilated,1
°hhh,2
sie,3
energy,2
do_do_do_do,2
tennises,1
when'd,1
little_red_riding_hood,2
rhyme,4
illegally,1
thomas's,10
twisting,1
lard,3
watermelons,1
petite,2
cogs,3
good°,2
mops,1
°want,1
attacked,3
ah_bwah,1
championship,1
whitest,1
miranda,3
scrapyard,2
youhhh,1
°blowing,1
toasty,4
ignore,3
olivia's,1
somehow,4
gooseberry,1
wisdom'll,1
°oo,1
thirtys,1
°he,1
no-no,2
ironingboard,1
luxury,3
rainy,2
ehhhh,1
reflections,1
doctor_joel,1
0an,3
rollingpin,1
chewinggum,1
lelelel,1
huddled,1
spin,1
tooing,1
car_car,1
elsie's,3
painful,2
glove,8
matched,1
cottage,3
daddy_r,1
shandy,1
peeking,7
chickies,1
racketyboom,7
cock,5
nature,3
spoon's,1
eddy_elephants,1
owns,2
h↓o↑t,1
sweat,1
tonto,1
wallet,1
coat's,1
hannibal,2
tipper-lorry,1
↑there,3
tangle,2
anne_lisa,1
inlaw,3
sacrifice,3
clearing,2
speaks,1
vans,3
horton,2
greedy_old_nan,2
beeper,1
beet,2
foots,2
doed,1
squidge,1
string's,1
binman,2
moses,1
mint,4
shane's,2
tele_tubbies,3
la-la,2
tea_top,2
francis,1
billy_blake,1
seventeen,3
jj,2
bribery,3
lessons,1
heheha,1
mamam's,1
ups,1
doucha,2
abroad,1
icedbun,3
twitches,1
propellers,2
insists,1
joined,5
lining,1
bets,1
handkerchiefs,2
chopped,5
mates,2
°sniff°,1
move,1
°∆she∆°,1
ring^ring,4
whoever,3
fellow's,1
sale,3
0in,3
scrape,3
sammy_snakes,2
quadro,1
supermarket,6
parachutes,2
replace,1
i,1
magenta,1
north_pole,1
nor,2
family's,1
recipe,2
knobble,1
flight,4
hassle,2
stacie's,2
uncoupled,1
cluck^cluck,2
baby'll,1
cutlery,1
holder,1
tasted,2
lucy_lamps,1
switching,1
vacuumcleaner,1
clearly,1
↑girls∆,1
nearby,2
manners,1
tyrannasaurus_rex,2
batter's,1
benjamin,2
eerre-oh,1
sheer,1
blackberry,1
levi,1
wheeler,3
fern,1
jennifers,2
loughborough_road,1
pervert,1
trailer's,1
bababababap,1
pop_goes_the_weasel,1
mega,1
incident,1
draped,1
liam,1
c_d,4
quay,1
hated,1
goldy,1
morrow,1
°you,2
wrinkled,1
heater,3
active,1
ledge,1
pasted,1
hoover's,1
↑in,2
gi_gi,1
israel,1
tut,4
midnight,1
thousand,7
colli,1
asthma,2
noisiest,2
fibber,2
dolly'll,2
°eehh,1
mcdonalds,2
instrument,5
lanzarote,1
°and,1
sandy,2
they's,1
ended,4
fishcakes,1
jammies,2
pussycat's,4
horris,1
woop,1
tweet,2
nippy,1
raspberries,3
buhp,1
jacqua,2
viaduct,2
francis_ford_popular,1
isabel,2
eheha,1
heff,2
mblumblee,1
measly,1
scab,1
fished,2
gymnastics,2
tots_tiny,2
hm↓,1
corn_pops,1
vaccine,1
mcnalley,1
wiv,1
laces,3
gallivanting,1
heeheehee,1
baloney,1
incredible,1
distressed,1
sainsburys_sandwich_pickle,1
par,3
aggressive,3
tab,2
nuzzling,1
no⁎,1
seagull,4
cuppa,3
ju,1
ames,4
recently,1
shawl,1
drawers,3
nipple,3
yapper,1
eyelash,2
punish,1
ole,3
towed,1
psss,1
tallahassee,2
er⁎,1
rainbow_teddy,2
humpty's,2
bluey,2
marvelous,7
dodo,1
clogs,1
blablablablbalb,1
latest,2
mister_driverman,1
notion,2
animals's,1
hammers,2
puh,1
ewa,1
m↓i↑ca,1
rarrrr,1
angie,1
bary,1
dadadadadada,3
missis_bunny,1
abc_book,1
∆there's,1
cheese,1
ashamed,2
tumbling,2
nuh,2
laughed,6
miscarriages,1
parts,3
vegas,1
plow,1
talullah,1
0could,1
scohottontot,2
people'll,1
confusing,2
nac_nac's,4
°that's,1
blue,1
pant,2
olive,2
bamp,1
dippie,1
burped,2
yourselves,5
dooey,1
topsy,3
foxboro,2
mr_askey,1
o↓h,2
multicolors,1
boulougne,1
bound,1
rub_a_dub_dub,2
dryer,3
m↑↓↓,1
michael⁎,1
belfast,3
inferior,1
pops,8
scarlett,1
temper,7
granny_smith,1
tribulation,1
injury,2
babies,1
monitoring,1
↓sophie↑,1
aunty_lily,6
videos,2
embarrassment,1
painting↓,1
g↓low,1
borrows,1
rosette,1
particluar,1
year's,2
tracey's,2
reacting,1
morag's,2
girlfriend,1
yo-yo,2
eric's,1
stealing,2
bethlehem,2
children_in_need,1
calamity,1
daughters,1
portable,2
mean°,1
shepherd's,2
glenfield,1
scoot,1
footballers,1
death,2
deaf,2
waste,1
squasheder,1
poop,1
creature,4
chief,2
moo's,1
ganesh,1
tinky_winky's,3
clothesline,3
ferbus,2
questioning,1
jeff's,3
buttom,2
noticed,7
ziggy,1
⁎gone,1
bootie,1
sloshing,1
yessir,1
badminton,1
co,1
yolanda's,1
acorn,3
↓did,1
mr_drop,1
taxxx,1
bassoon,1
muggle,1
romper_room,2
exams,1
completely,2
l↓ou,1
cupholders,1
⁎deer⁎,2
spending,2
flick,2
tension,1
zug_the_bug,3
⁎don't,1
newark,1
sorter,1
mrs_shop_keeper,1
∆know∆,1
karaoke,1
hm↑e,1
ema,2
ping,1
speckled,1
tapped,1
itsy_bitsy_spider,1
↓like,1
engine's,2
tummy's,4
ballymena,4
hohee,1
ddy,2
wa↑hhhs,1
sleepybyes,1
results,1
fruitbowl,1
phom,1
beeston,2
confident,2
wets,2
pity,2
bookcase,2
raise,3
peppy,1
moth,1
sh,3
tales,2
tractors,8
moffet,1
icy,1
appetite,1
hahahahe,3
zzz-zzz,1
ringading,2
mila,1
fruitloop,1
tunbridge_wells,1
wizadora's,1
mustache,1
joy,4
erpler,1
kiwi°,1
bennet,1
wrench,2
hup,2
dazy,1
mo's,1
mr_mean,1
cama,1
blobby,1
e↓igh↑t,2
reasons,1
noo,2
complain,3
jus,2
reluctant,2
°woah°,1
royce,1
steamy,1
tail's,2
↓bao,1
sledding,1
round_and_round_the_garden,1
prods,2
°more°,1
huh-tchoo-tchoo-tchoo-tchoo-tchoo-tchoo-tchoo,1
starch,1
stomper,2
meller,1
comfort,3
biro,3
camping_out,2
peeing,1
kala,1
billie's,1
taper,6
limits,1
wallup,2
bump^bump^bump,1
record_phone,2
fastest,2
razors,1
wrinkle,1
image,1
workbench,1
lethargic,1
knees_bees,1
rufford_park,1
nits,1
hee_no_honny_hee_no,2
fierce,4
nicking,2
scratched,4
summary,1
cheer,1
jamy,1
shaker,1
general,1
↓m,2
hooho,2
creak,1
harry_hatman,2
m↑e↓ow,1
persons,1
now∆,1
soaked,2
yeow,1
board's,1
swishes,1
planet,1
sizes,5
new_york,2
ladidadida,1
arlington,2
°n°g↓o↑w,1
petticoat,1
castleward,1
dundee,1
tends,2
pomba,1
scrumptious,1
ack_ack,1
why'd,3
crackle,1
doobee,1
florence's,1
chu,2
contract,1
mar,1
orientated,1
africa,4
bull's,1
injections,5
↑⁎huge⁎,1
robe,2
light's,1
hurrah,2
resolved,1
portstewart,1
uncle_jim,1
ferryboat,3
bip,1
⁎e↓r,2
hotch_potch_house,1
ticking,1
git,2
whisky,4
funeral,1
twin,5
▔∆pardon∆▔,1
cooperation,1
piper,1
d↓o↑in,1
sons,1
engaged,3
↓salt,1
↑loves,1
maths,1
linguistics,1
yacht,1
rennie,1
↑we↓,1
adadada,1
flamingos,1
cullen,3
henry'll,1
armband,1
pong,1
horse'd,2
fray,1
rian,6
cupcake,1
hah_do,2
vein,1
oophs,1
bubububuh,1
dylan,2
nodding,3
women's,2
hmmph,1
beetles,2
delicate,2
growling,1
bless_you,1
clackers,1
flapped,3
fail,1
coy,1
ch^ch^ch^ch^ch^ch^ch,1
midget,1
splashpool,2
ticky,4
↑oo,1
pee_pees,1
awan,1
acting,2
aggravates,1
entirely,1
luckily,3
outa,2
p_b_bear's,1
escape,2
bear°,1
cauliflower,4
shopkeepers,1
loiusa,1
gaga,1
aminal,2
edges,3
miffy,2
dumdidumdidum,1
gingery,3
alfi_romeo,2
ideal,1
terry,2
amy'll,2
ibitha,1
subject,3
prawn,1
battered,2
woofing,1
g_i_joe,1
washingup,1
yu↑ms,1
anyways,1
scour,1
bopping,1
splat,2
popstar,1
talky,1
spraying,1
ramp's,1
bamboo,2
typewriter,2
aunt_dot's,3
tell↑ing,1
coffees,2
huckleberry's,1
flied,2
nostril,1
massachusetts,1
clk-clk-clk,1
overacting,1
nick's,1
clip_clop,7
produces,1
heal,1
wigwam,1
whereabouts,2
home's,1
fireengine's,1
disappearing,3
nanna's,3
longjump,2
dormouse,3
hi_ee-ee-ee,1
flared,2
jiminy,1
nonevent,1
n↓um,1
hydrant,4
leisureworld,1
n-n-n-n-n,1
y↑ou,1
fainted,1
↑⁎hhh⁎,1
caesarean,1
bee'd,1
neghy,1
affairs,1
who'd,2
↑he's,1
tih_bem,2
ruftytufty,1
°butter°,1
framed,2
degrees,1
firefighters,1
mitten,5
jingly,5
pom,1
∆one,1
major,1
voila,2
tobys,1
lancaster,1
refer,1
bpbpbpbpbp,1
silvery,1
hair'll,1
dad'll,1
∆d'you,1
james_and_the_giant_peach,1
coffeepot,1
arby,1
s'all,1
birthdays,3
spears,1
yee,1
hatches,2
disappoint,1
jabbering,1
whiteabbey,1
grounded,1
maa,1
occasion,1
⁎thank⁎,1
t↑iny,1
popsicle,3
ireland,2
cock^a^doodle,1
tootsieroll,1
damper,2
claws,1
tubbycustard,1
armor,1
sneezes,1
hee-hee,1
collapse,3
nought,2
vet's,2
otherw↓is↑e,1
related,2
nervous,2
velvet,1
ghosts,2
strike,1
gil,2
teaparty,2
ballydart_road,1
swear,3
catastrophe,4
college,1
credit,2
sam_the_monkey,2
backing,1
bleeding,3
gowns,1
crazy_foam,1
toytown,2
figure,3
daffodil,1
buttercup,3
solved,1
hilary,1
else'm,1
co_co,2
code,1
bent,4
roly,1
hour's,1
spatula,1
callay,2
beware,2
phone-call,1
⁎okay⁎,1
hab,1
prudential,1
creamy,1
shrimp,2
department,1
lililili,2
ra,2
leaks,1
drown,1
phil,1
dilantuba,1
background,1
⁎what⁎,1
stables,1
dildildildil,1
snaps,3
prescription,1
fifth,3
bubbly,6
hullaballoo,1
advance,1
unthread,1
insects,4
tout,1
tour,1
christopher's,6
tessy_bear,2
brian's,2
gonga↑,1
seedless,1
terrapins,2
aahh,1
buds,1
kool_aid,4
booked,2
ahhboobabooba,1
blackmail,1
twenties,2
slithery,1
therapist,2
mush,1
↑video,1
gracious,5
shaver,1
coand,1
leaking,2
sifter,1
harold's,1
twirly,1
sunshining,1
deedeedee,1
babo,2
tomboy,1
tom_titmouse,1
pirate's,1
picnic's,1
mister_muscles,1
calfs,2
o↑w,1
outdoors,1
kelloggs,1
bummer,1
froth,1
sunbathing,1
kit_cat,1
mule,1
miniature,1
halfs,1
old_maccuckoo,1
carbed,1
frosty_snowman,3
trumpton,1
0this,1
tootsies,1
°rounds,1
straws,2
curb,1
jose,2
sailed,1
crumpled,1
tower'll,1
num,2
mica,1
player,3
goaaaaa,1
tin's,1
basketball,3
bombtester,1
princess_leia,2
immaculate,1
eli,2
mashing,1
scatter,1
piccalilli,1
little_chef,2
jeremy'll,2
drinked,2
nursing,1
cooder,1
hotels,2
aunty_cath,1
anne_marie,1
fakerface,1
invisible,1
0pool,1
hiccoughs,1
jade,3
lurkey,1
recent,1
grazes,1
currants,3
oi^oi,1
peggy's,2
lorry's,2
justice,1
the_cow_jumped_over_the_moon,1
old_mac_donald,2
providing,1
empa,1
red_riding_hood,2
cuchi_cuchi_cuchi_cuchi,1
know↑,1
sunburn,2
melisandy,1
creation,1
food's,1
spreading,2
scraps,1
mr_mischief,3
valentines,1
ounces,1
tunes,3
segment,1
forth,1
serious,5
gymnast,1
table's,1
capable,3
ah_oo,1
mucking,2
syringe,2
tweety_pie,1
°em,1
boiling,2
motorcars,1
tummybutton's,1
mr_blobby,1
shan't,2
celtic,1
wi,1
rum_tum_tum,1
bracelets,1
dadadadadadada,1
duties,1
sun-room,1
∆baby,1
folks,2
stabbing,2
colder,3
siamese,1
snowboots,2
gong,1
bekfast,2
necessary,1
flow,1
school's,3
sneezer,1
valid,1
christmas_eve,2
e↓↑gy,2
flupper_nutter,2
gen,2
tato,1
dances,1
rockery,1
chuckie,1
walrus,4
↑wea,1
ricky_lake,1
drilled,1
strip,1
hairs,2
↑don't,2
dipper,1
president,1
oh_oh_oh_oh_ohoho,1
caroline'd,2
suspicious,1
zzzz,1
warmed,1
fright,4
morbid,2
scrunched,1
goggin,1
planter,1
rave,2
doe,1
bran,2
↑po↓e,1
repaired,3
↑alright,1
female,2
layed,2
angus,1
strainer,2
boisterous,4
fireman_pat,1
candy_fashion,1
saying∆,2
pastry,2
uncomfortable,3
volts,2
he're,1
p'ay,1
thrones,1
playtime_bear,1
toad_toad_hall,1
mickey's,1
bianca's,1
jonny,1
touchy,1
acrobatics,1
aged,1
california,2
monkier,1
favorite's,1
rolls_royce,1
veil,1
clive,1
°hu°,1
scaredy,1
simon,3
°there's,1
trotter,1
tia,1
wise,4
nibbled,1
claw,1
hurried,1
trots,1
innocent,1
fascinating,1
umbumbum,1
privileged,1
pocket's,1
gareth,1
mr_mcgregor,2
accordion,1
∆no,2
motor's,1
abbeycentre,2
floated,2
⁎pie,1
safari,2
philip,1
charming,2
hungry_caterpillar,1
loggy,1
trav,1
no↑,2
pingpongs,1
crew,1
m↓u↑mmy↑,1
budgie_helicopter,3
streamvale,6
ahboo,1
soopa,1
shepherd,3
americans,2
tootoot,2
faint,2
▔you,2
outdoor,1
gocarts,2
wheels_on_bus,1
silent_night,1
little_fesh,1
utah,1
ahahahahaha,1
°nut,1
influence,1
sac,3
rain's,1
cancer_research,2
billy_bear,3
available,3
y↓ou,1
cassie's,1
there've,1
thicker,1
firetrucks,1
urged,1
clotheslines,1
signs,1
wt↓ar↑,1
lanterns,2
magicing,1
eerrch,1
cement-mixer,1
purr,1
combs,3
margareta,1
conversation,1
stamper,1
drinkie,2
chimneystack,1
styles,1
↓right°,2
buss,1
ballysillan,1
bernie_the_breakdown_truck's,1
n↓o↑,1
leah,1
iced,2
farther,4
rummaging,1
dat,1
tale,3
apologys,1
mentioning,1
°xxx°,2
cloud's,1
loot,2
birmingham's,1
hoping,3
pa's,1
↑think,2
karate,1
dadudadu,1
pee_pee,4
heffalumps,1
stobo,1
commonplace,1
semicircular,1
hic,1
hired,1
pranced,1
sealion,2
liar,3
th↓at,1
din_din,1
grandmothers,1
spellery,1
ells,1
n↑o↓,1
pb_bear,2
↑∆ve∆ry,1
darlings,1
⁎ah⁎,1
toss,1
mama'll,1
syrups,1
bobbly,1
fairy_liquid,1
scares,1
oohoohoohoohoohoo,1
roxy,2
idiot,1
chink,2
heated,1
chords,1
g↑ood▔,1
road's,1
pterodactyl,1
°unintelligable,1
vacuumed,1
examining,1
yxao,1
doctor_lastname,1
blankets,4
tugging,1
coughy,2
thomas_train,1
snow_queen,2
°no°,2
legging,1
jan_murphy,1
macdon,1
piled,1
°it,1
section,3
satisfied,2
layers,2
bursting,2
haay,1
jon,1
↑liked,1
tiny's,2
tom's,4
commydit,1
bowwowoo,1
mar↑ket,1
foggy,1
brrrrrp,1
timothy,3
↑not,1
dunnes,3
common,1
clicks,2
mop,3
mobilgas,2
aunt_gillian's,1
katherine,1
playdoughs,1
°o,2
revolting,3
explored,1
buggers,1
hear∆,1
heart°,1
bouncies,1
wrists,1
huffed,2
'squealy',2
polly_pocket's,1
alphabet_zoo,2
toasties,2
▔scientific,1
crowded,2
cornflake,1
bumblebees,1
advantage,1
carpenters,2
unpleasant,2
rested,1
pta,2
farty-pants,1
bed's,1
marbella,1
forum,1
wibbly,2
brussels,1
sod,1
planned,3
equipped,1
murder,1
°right°,1
ningningningningningningningning,1
inyea,1
cheetahs,1
acquainted,1
harvest,1
clickty^clack,1
talker,1
courgette,2
bunkhouse,3
slaughtered,1
⁎oh,1
faker,1
wr↑it↓ing,1
selective,1
hunk,1
noel,1
windmills,1
tits,1
foster,2
bih,1
mortimer,1
spotless,2
↑but,1
cubs,2
zug_the_hen,1
sugar_snaps,1
as_well_as,3
▔no▔,1
arrange,1
adults,2
freight,1
hallelujahs,1
beaky,1
coyote,2
piggyback,5
mon,3
ally,2
henerina,1
nana'sbut,1
automatic,1
antennae,1
plasticine,4
doctor_lara's,1
fo,1
norman_lastname,2
silliness,2
tedious,1
bim_bam,2
0they,1
hopes,1
mystery,1
twizzles,1
chilly,1
▔°hm,2
fountain,2
product,1
isat,1
chosen,2
ahkikiki,1
beforehand,2
captain_kangaroo,2
dustpan,4
potters,1
uggle,1
best,1
↓hard,1
comicbooks,1
timothy's,1
splatterday,1
bouncy_ben,3
tornadoes,1
owl's,1
°quite,1
shove,1
bubblegum,3
pipes,2
sunhat,1
mhhh,1
cold_fashion,1
colorblind,1
tasting,2
sizzle,1
barricaded,1
slugger,1
snowmen,2
crushed,2
hem,1
rounds,3
tone,1
react,1
raft,1
thaws,1
antibiotic,2
wela,1
beegayguhpuhgay,1
udder,2
ababda,1
dollies',1
go⁎,1
dials,2
yorkshire,1
bo_wo,1
sniffing,3
mon↓ey,1
facial,1
supercalifragilisticexpialidocious,1
sugar_daddy,1
u↑hu,1
scans,1
hand_person,1
0shall,2
lon,1
knuckle,1
mine°,1
hindering,1
children_haven,1
flair,3
hoot,2
jemima,1
hospitals,1
chicken's,3
robots,5
cooker's,1
jibberjabber,2
snoozle,1
larne,1
nhhh,1
baywatch_barbie,1
suffer,2
cologne,1
slurps,1
spooned,2
ted_glen's,1
grahamcracker,5
napkins,1
gang,1
overhead,2
bakery,1
wren,2
european,1
sloumi,1
patchwork,2
negative,1
canvas,1
zug_the_pig,1
telecustard,1
oih,1
earning,1
carly,2
eardrops,1
lousy,1
jessie,1
⁎no,2
stickybuns,1
grainne,1
hush,2
absolute,1
pc_selby,1
annoy,4
corridor,1
pointed,3
domper,1
splinter,3
wrapped,4
cuppie,4
princess_di,1
easter_bunny's,1
ed,1
temperament,1
bik,1
underne,1
costumes,1
racing-car,1
mutt,1
golden_girl,1
that↑,1
buried,2
handsome,3
production,1
goo_goo,2
barbies,1
stuart'll,1
journey,3
logistics,1
tonnie,1
coupled,1
poked,1
jimby°,1
terrorized,1
matthew'll,1
skinny,2
twitching,1
eya☺,1
walt_disney,1
diddy,1
cookie_monster,1
ooo^ooo^ooo,1
gardener,1
drived,1
alligators,2
remind,2
↑ruff,1
fallened,1
pox,3
coma,1
wheel's,3
crowd,1
dale,1
whisk,1
pollen,1
crouch,2
reminds,3
sundays,1
↑ready,1
↓darling▔,1
lewis,3
a-a-a-a-a-a-tishoo,1
shadows,1
del_boy,2
vine,1
shades,2
↑won't,2
allen,1
ninety-one,2
creepy,1
relations,1
workers,1
streamvale_farm,2
ppssshhh,1
rowen_a_lot,1
salted,1
yeaa,1
guardian,2
bruno,1
↑o↓h,1
footprint,3
nip,3
i_spy_anything,1
marines,1
fifties,1
heidi's,1
nnhh-nnhh-nnhh,1
recordplayer,1
poetic,1
gav,2
tai,1
elderly,3
∇one,1
dobadobadoba,1
distance,2
intelligent,1
ick,1
tadah,1
meggy,1
clearer,1
pours,1
b↑anana,1
walkie,1
browns,1
acrobatic,1
canada,3
toyed,2
↑mer,1
angels,1
confirmed,1
plate's,2
abi_frances,1
m↓mh,2
beaches,1
accidental,1
jest,1
ross,2
clunk,1
proposing,1
°da°,1
buttercups,2
ware,1
patients,1
worrying,3
bobby's,2
detective,1
°that's°,1
kelsey,1
fetching,5
pacify,1
utility,1
sells,2
moose,3
chechechoo,1
salami,5
cocoamarsh,1
∆ella,1
the↑n,1
plodicus,2
grannie_hart,1
cooks,1
miss_muffet,2
doorbells,1
selves,1
wardrobes,4
answers,1
mister_smith,1
alan's,2
easter_bunnys,1
rebuild,3
facies,1
realized,3
ne-ne,1
getcha,1
aran's,2
squinking,1
sty,1
cleverly,1
marquee,2
miss_hubbard,1
emigrating,1
reflection,1
constantly,2
fine°,1
barely,1
cuck_cuck_cuck_cuck_cuck_oo,1
mugs,2
to⁎,3
noddle,2
ending,2
pinks,1
centre_parcs,4
bomb,2
jersey,1
gah,1
popconcert,1
wipes,3
flan,5
pressure,6
support,1
∇oh,1
nnh-nnh-nhh-nhh,1
prove,1
↑father,1
paper∆,1
newly,2
mash,2
ashy,1
dinny,2
↑a,1
bobby_shafto,2
at's,1
monkeys,1
annie_apples,1
gekeeg,1
hangover,1
partying,1
fozzy,1
lover,1
ateam,1
cavemen,1
swat,1
graham's,1
george_lancaster,1
cockle_doo,1
°to°,1
kevin_the_teenager,1
wa',1
magical,1
noykehhehtoe,1
shover,1
slug,1
cots,1
berwho,1
typing,1
treading,2
↑its,1
ginggo,1
cane,2
locket,1
pitter,1
novel,1
yessy,1
beebee,2
jack_tractor,1
adjalash,2
hurtsing,2
empy_toil,1
answered,1
scanning,2
wiggler,1
globe,1
my_book_of_animal_families,1
solid,1
mmmooo,2
headphones,1
bathing,2
workmate,1
see,3
ladder's,1
robocops,2
hiyo,1
cleo's,1
nicki,2
alison,1
locking,1
ha↑↓,1
diver,1
greenisland,2
igglooiggigil,2
↑christmass,1
waggy,1
doughing,1
t_v,2
okayay,1
epileptic,1
sunday's,2
shouter,1
when're,1
rubs,1
flushing,1
magazines,2
mister_david,1
enya,1
pretty_bright,1
∆all∆,1
cows',1
fisheries,1
scarborough,2
tiggie,1
bebebeep,2
wax,4
mister_sunshine's,2
harvester,1
blowy,1
d↑a↓in,1
geh,1
creosoting,1
happy_street,2
bills,2
jacob,1
larger,1
coochie_coochie_coochie_coo,1
peep-oo,1
trit,1
never_mind,6
ladl_ladl_rayi,1
dadd↑y,1
↑stuff,1
kids',1
ge,1
cupboards,1
tidies,2
add,10
ryan,2
cuchi_cuchi,1
ging,1
hairpins,3
wiggly_worm,1
pinnochio,1
apolog↑ising,1
phone's,3
procession,1
exam,1
cindy's,1
happier,2
foodi,1
doolally,1
delivered,5
foolish,2
technical,2
stepping,1
iceskating,1
stag,2
hell,1
william's,1
no↑↓,1
grub,2
frontwards,1
bolts,1
dor,1
↓tape→,1
giggling,7
translate,1
alice's,1
char,1
chis,1
↑cat,1
donny's,1
standed,2
andrew's,1
↑⁎mo⁎re,1
daddy°,2
vivien,1
gops,1
emory,1
bats,3
bdumbadumba,1
nibbling,2
brandy,1
hiss,4
quack^quack^quack,1
takeaways,1
aware,1
drawbridge,1
auntie_marion's,1
dobo,1
dryers,1
auntie_linda's,1
valentine's,1
tesco's,2
waistcoat,1
